198
116
38.4555,-0.34763
38.4497,-0.35672
38.4461,-0.36757
38.4426,-0.37696
38.435,-0.38371
38.4268,-0.38958
38.4165,-0.39133
38.4124,-0.40131
38.4016,-0.40454
38.3842,-0.40806
38.3734,-0.40952
38.3608,-0.40952
38.3529,-0.40336
38.3529,-0.4151
38.3537,-0.42595
38.3584,-0.43534
38.3628,-0.44678
38.3578,-0.45675
38.3511,-0.46761
38.3461,-0.47758
38.3426,-0.48697
38.3356,-0.49489
38.33,-0.5078
38.3209,-0.51308
38.3068,-0.5163
38.2783,-0.51953
38.2675,-0.51865
38.2575,-0.51542
38.2417,-0.51454
38.2308,-0.5122
38.2191,-0.50868
38.2091,-0.5078
38.1986,-0.51337
38.1921,-0.52334
38.1895,-0.53332
38.1895,-0.55591
38.1912,-0.56823
38.1912,-0.58759
38.188,-0.59756
38.1812,-0.60578
38.1751,-0.6137
38.1657,-0.61956
38.1566,-0.62543
38.1484,-0.63218
38.1384,-0.63629
38.1276,-0.63805
38.1158,-0.63951
38.105,-0.64303
38.0932,-0.64538
38.0833,-0.64626
38.0709,-0.64802
38.0557,-0.64949
38.0407,-0.65125
38.029,-0.65125
38.0176,-0.65301
38.0058,-0.64861
38.0,-0.64949
2
38.1692,-0.48961
38.1692,-0.48961
5
38.1675,-0.4855
38.1698,-0.4855
38.1704,-0.46849
38.1672,-0.47846
38.1675,-0.4855
2
38.1642,-0.47611
38.1642,-0.47611
2
38.1642,-0.47201
38.1642,-0.47201
2
38.1666,-0.46643
38.1666,-0.46643
2
38.1657,-0.46203
38.1657,-0.46203
2
38.4951,-0.13553
38.4951,-0.13553
2
38.5383,-0.074512
38.5383,-0.074512
2
38.6251,-0.017895
38.6251,-0.017895
52
38.8712,0.0
38.8671,0.018188
38.8662,0.029042
38.863,0.046643
38.8653,0.056617
38.8621,0.066591
38.8595,0.079206
38.8571,0.08918
38.8545,0.099154
38.8495,0.10825
38.8416,0.11705
38.8354,0.12585
38.8363,0.13817
38.8328,0.14902
38.8272,0.15753
38.8205,0.16575
38.8155,0.17572
38.812,0.18599
38.807,0.19567
38.7988,0.18921
38.7891,0.1854
38.78,0.19039
38.7703,0.20095
38.7638,0.20916
38.7638,0.22002
38.7562,0.22764
38.7474,0.2338
38.7366,0.23292
38.7322,0.22178
38.7328,0.20594
38.7254,0.19831
38.7228,0.18833
38.7154,0.17924
38.7108,0.1678
38.7005,0.16076
38.6899,0.15695
38.6811,0.15078
38.6888,0.14404
38.6879,0.13172
38.6802,0.1191
38.6761,0.10326
38.6679,0.092407
38.6588,0.083313
38.6503,0.077446
38.6401,0.078032
38.6412,0.067472
38.643,0.05339
38.6412,0.043416
38.6345,0.034909
38.6286,0.026695
38.6321,0.014961
38.6321,0.0
2
38.755,0.22882
38.755,0.22882
72
39.0,1.5794
38.9903,1.5709
38.993,1.5601
38.9903,1.5501
38.9845,1.5416
38.9812,1.5316
38.9624,1.5319
38.9545,1.5249
38.9446,1.5234
38.9463,1.5134
38.9375,1.507
38.9305,1.4958
38.9246,1.4876
38.9179,1.48
38.9129,1.4633
38.9149,1.453
38.9058,1.458
38.9117,1.4486
38.917,1.4392
38.9058,1.4395
38.9038,1.4266
38.897,1.4175
38.89,1.4096
38.8809,1.4046
38.8703,1.4049
38.8601,1.4069
38.8492,1.4028
38.8392,1.4046
38.8413,1.3926
38.8398,1.382
38.8322,1.375
38.8401,1.3688
38.8501,1.3662
38.8592,1.3603
38.8671,1.3524
38.8712,1.3424
38.868,1.3324
38.8615,1.3236
38.868,1.3157
38.863,1.3066
38.8715,1.3004
38.8762,1.2899
38.8788,1.2799
38.8788,1.2691
38.8715,1.2611
38.8624,1.2561
38.8571,1.2473
38.8674,1.2421
38.873,1.2324
38.8783,1.223
38.8891,1.2253
38.8962,1.2157
38.9067,1.2145
38.9146,1.2224
38.9246,1.2242
38.9325,1.2321
38.9425,1.2303
38.9504,1.2224
38.9583,1.2145
38.9645,1.225
38.9742,1.2289
38.9736,1.24
38.968,1.2491
38.9689,1.26
38.9704,1.2749
38.9745,1.2858
38.9695,1.2957
38.973,1.3051
38.9789,1.2966
38.9889,1.2943
38.9938,1.2849
39.0,1.2837
2
38.9792,1.1587
38.9792,1.1587
2
38.9683,1.1646
38.9683,1.1646
2
38.9724,1.1646
38.9724,1.1646
4
38.8642,1.1878
38.8721,1.2033
38.8645,1.1966
38.8642,1.1878
2
38.9575,1.1878
38.9575,1.1878
2
38.9592,1.1904
38.9592,1.1904
2
38.9583,1.2013
38.9583,1.2013
2
38.8692,1.2072
38.8692,1.2072
4
38.9815,1.2072
38.9953,1.216
38.9859,1.2121
38.9815,1.2072
2
38.9683,1.2145
38.9683,1.2145
2
38.9651,1.2162
38.9651,1.2162
54
38.6926,1.3805
38.7084,1.3887
38.7193,1.3802
38.7254,1.3884
38.7351,1.3946
38.7295,1.4052
38.7228,1.4166
38.7328,1.4143
38.7372,1.4251
38.7501,1.4304
38.765,1.4336
38.7542,1.4377
38.7442,1.4421
38.7328,1.4492
38.7263,1.4574
38.7281,1.4682
38.7193,1.4738
38.7084,1.4788
38.6946,1.4899
38.6879,1.4999
38.6829,1.509
38.6788,1.5184
38.6747,1.5284
38.6805,1.5375
38.6846,1.5474
38.6905,1.5557
38.6937,1.5659
38.687,1.5741
38.6791,1.5812
38.6641,1.5835
38.6577,1.5738
38.6512,1.5656
38.6521,1.5551
38.653,1.5293
38.6626,1.5146
38.6688,1.5058
38.6738,1.4967
38.6788,1.4867
38.6829,1.4759
38.6846,1.465
38.6861,1.4533
38.6838,1.4415
38.6758,1.4345
38.6662,1.4298
38.6629,1.4198
38.655,1.4128
38.6489,1.4043
38.643,1.3958
38.6421,1.3858
38.6533,1.3846
38.6682,1.387
38.6808,1.3838
38.6917,1.3811
38.6926,1.3805
2
38.8167,1.4019
38.8167,1.4019
2
38.8275,1.4055
38.8275,1.4055
2
38.8167,1.4096
38.8167,1.4096
2
38.775,1.4163
38.775,1.4163
2
38.7958,1.4163
38.7958,1.4163
6
38.7832,1.4178
38.7979,1.4207
38.7908,1.4286
38.78,1.4322
38.7797,1.4216
38.7832,1.4178
2
38.8976,1.4213
38.8976,1.4213
2
38.7991,1.4222
38.7991,1.4222
2
38.7782,1.4245
38.7782,1.4245
2
38.7524,1.4295
38.7524,1.4295
2
38.8859,1.4336
38.8859,1.4336
2
38.8876,1.4363
38.8876,1.4363
2
38.89,1.4489
38.89,1.4489
2
38.8891,1.4521
38.8891,1.4521
3
38.7976,1.4747
38.7958,1.4794
38.7976,1.4747
2
38.7891,1.4811
38.7891,1.4811
2
38.985,1.5812
38.985,1.5812
101
39.9311,0.0
39.9182,-0.00616
39.9091,-0.011147
39.9038,-0.020828
39.898,-0.029922
39.883,-0.046643
39.8774,-0.055444
39.8674,-0.067178
39.8628,-0.076565
39.8575,-0.087126
39.8493,-0.092993
39.8408,-0.09886
39.8284,-0.10883
39.8199,-0.1147
39.8117,-0.12204
39.8026,-0.1279
39.7915,-0.137
39.7833,-0.14374
39.7733,-0.15137
39.7651,-0.15724
39.7566,-0.16281
39.7472,-0.17249
39.7404,-0.18012
39.7299,-0.18628
39.7208,-0.19127
39.7108,-0.19391
39.6999,-0.19713
39.69,-0.20036
39.6791,-0.20388
39.6691,-0.20711
39.6592,-0.21122
39.6492,-0.20887
39.6545,-0.21738
39.646,-0.22559
39.638,-0.23322
39.6295,-0.24583
39.6225,-0.25375
39.6134,-0.26226
39.604,-0.26637
39.594,-0.26959
39.5832,-0.27223
39.5732,-0.27722
39.5624,-0.28367
39.5512,-0.29423
39.5424,-0.30216
39.5333,-0.3089
39.5233,-0.31536
39.5134,-0.31976
39.5034,-0.3221
39.4785,-0.32445
39.4623,-0.32386
39.4532,-0.31624
39.4597,-0.32592
39.4494,-0.3224
39.4424,-0.33296
39.4324,-0.33618
39.4224,-0.33384
39.4125,-0.3312
39.4007,-0.32885
39.3893,-0.32533
39.3793,-0.32122
39.369,-0.31976
39.3585,-0.31536
39.3491,-0.31037
39.3382,-0.30626
39.3283,-0.30128
39.3183,-0.29629
39.3092,-0.2913
39.2992,-0.28719
39.2892,-0.27957
39.2775,-0.27311
39.269,-0.26783
39.259,-0.26197
39.2499,-0.25698
39.2408,-0.25199
39.2309,-0.24788
39.2209,-0.24114
39.2124,-0.23556
39.2024,-0.22882
39.1933,-0.22295
39.1842,-0.21796
39.1813,-0.22764
39.1787,-0.23762
39.1625,-0.24114
39.152,-0.24084
39.1417,-0.23703
39.1317,-0.23292
39.1217,-0.2297
39.1124,-0.22559
39.1033,-0.22031
39.0933,-0.21708
39.0833,-0.2121
39.0733,-0.20799
39.0634,-0.20388
39.0557,-0.19713
39.0458,-0.19215
39.0349,-0.18452
39.0258,-0.17807
39.0173,-0.17132
39.0059,-0.16281
39.0,-0.15782
9
39.9311,0.0
39.9467,0.003814
39.9584,0.007041
39.9684,0.010267
39.9681,0.020828
39.9801,0.023762
39.9901,0.027869
39.9992,0.032856
40.0,0.030509
2
39.8968,0.68293
39.8968,0.68293
2
39.8534,0.67882
39.8534,0.67882
2
39.8757,0.67295
39.8757,0.67295
2
39.8757,0.66973
39.8757,0.66973
2
39.8974,0.6888
39.8974,0.6888
2
39.8924,0.66797
39.8924,0.66797
2
39.8507,0.67882
39.8507,0.67882
2
39.89,0.66621
39.89,0.66621
2
39.8933,0.67119
39.8933,0.67119
2
39.89,0.66973
39.89,0.66973
52
39.0,1.2837
39.0073,1.2928
39.0176,1.2922
39.0276,1.2913
39.0346,1.2999
39.0443,1.3104
39.0469,1.3201
39.0554,1.3274
39.0554,1.3383
39.0642,1.3453
39.0701,1.3553
39.0763,1.3632
39.0666,1.3662
39.0645,1.3767
39.0766,1.3855
39.0813,1.3975
39.078,1.4084
39.0833,1.4172
39.0939,1.4251
39.0889,1.4342
39.0895,1.4451
39.098,1.4515
39.0994,1.4615
39.103,1.4709
39.1059,1.4806
39.1112,1.4917
39.1015,1.4952
39.1038,1.5067
39.1141,1.5064
39.1103,1.5158
39.1162,1.5249
39.1188,1.5357
39.1094,1.5392
39.1038,1.5483
39.0974,1.5571
39.0994,1.5692
39.0994,1.58
39.0953,1.59
39.093,1.6
39.0824,1.6011
39.0763,1.5926
39.0648,1.5888
39.0528,1.5958
39.0463,1.6049
39.0367,1.6079
39.0378,1.6184
39.0276,1.6211
39.0279,1.6108
39.0246,1.5991
39.0161,1.59
39.01,1.5821
39.0,1.5794
2
39.0126,1.2919
39.0126,1.2919
2
39.1024,1.4612
39.1024,1.4612
2
39.0499,1.3145
39.0499,1.3145
2
39.0924,1.4313
39.0924,1.4313
3
39.0408,1.6355
39.037,1.6457
39.0408,1.6355
2
39.0032,1.5847
39.0032,1.5847
2
40.5818,0.64039
40.5818,0.64039
2
40.5809,0.64303
40.5809,0.64303
4
40.5774,0.64039
40.5771,0.65242
40.5771,0.64098
40.5774,0.64039
2
40.5824,0.64303
40.5824,0.64303
2
40.575,0.65946
40.575,0.65946
2
40.5782,0.65623
40.5782,0.65623
2
40.5818,0.65447
40.5818,0.65447
2
40.5832,0.64626
40.5832,0.64626
2
40.5832,0.65213
40.5832,0.65213
2
40.5791,0.64626
40.5791,0.64626
2
40.585,0.64714
40.585,0.64714
2
40.5791,0.64861
40.5791,0.64861
2
40.5782,0.65125
40.5782,0.65125
197
41.0,0.93689
40.9904,0.92407
40.9854,0.91321
40.9769,0.90412
40.9716,0.89444
40.9637,0.8874
40.9511,0.8742
40.9449,0.86129
40.9353,0.85835
40.9279,0.85073
40.9221,0.84251
40.9138,0.83401
40.905,0.82785
40.8959,0.82139
40.8866,0.80966
40.8775,0.80027
40.8654,0.79176
40.8605,0.78091
40.8558,0.77035
40.847,0.76507
40.8455,0.75333
40.8367,0.74541
40.825,0.74277
40.8194,0.73251
40.8153,0.72165
40.8138,0.71168
40.8079,0.70317
40.795,0.70698
40.7862,0.71256
40.7795,0.72077
40.7724,0.72957
40.7686,0.73925
40.7654,0.75597
40.7654,0.76829
40.768,0.77827
40.778,0.77915
40.7804,0.76595
40.7845,0.75568
40.788,0.74072
40.7944,0.75509
40.7939,0.76741
40.7903,0.77739
40.7815,0.78883
40.7716,0.79704
40.7625,0.80203
40.7504,0.81494
40.7405,0.82491
40.7337,0.83342
40.7287,0.84427
40.7255,0.85425
40.7179,0.84662
40.7138,0.83665
40.717,0.84662
40.7188,0.85982
40.7246,0.86833
40.722,0.87918
40.71,0.88036
40.7009,0.87449
40.6929,0.86833
40.6871,0.86011
40.6912,0.84897
40.6979,0.83987
40.6894,0.84838
40.6841,0.85718
40.6789,0.84838
40.6753,0.83899
40.6704,0.8299
40.6671,0.81993
40.663,0.80995
40.6604,0.79998
40.6563,0.78912
40.6522,0.77915
40.6478,0.76918
40.6428,0.76008
40.6346,0.75011
40.6275,0.74219
40.6176,0.73456
40.6067,0.72635
40.5991,0.71872
40.59,0.71373
40.5803,0.70493
40.5736,0.69584
40.5686,0.68586
40.5636,0.67501
40.5595,0.66503
40.5571,0.65154
40.5554,0.62074
40.5595,0.60988
40.5665,0.6005
40.5768,0.5961
40.5803,0.60578
40.5788,0.61663
40.5888,0.61751
40.5847,0.62748
40.5847,0.6401
40.5753,0.64421
40.5712,0.65506
40.5771,0.66591
40.5829,0.65653
40.5929,0.65829
40.59,0.66797
40.5938,0.67736
40.592,0.68762
40.592,0.70082
40.5976,0.71197
40.609,0.72194
40.619,0.73045
40.6275,0.73632
40.6349,0.74365
40.6404,0.73485
40.6396,0.71989
40.6372,0.70992
40.6387,0.69496
40.6363,0.68498
40.6313,0.67501
40.6278,0.66093
40.6261,0.64978
40.6237,0.6266
40.6228,0.61663
40.6237,0.60578
40.6184,0.59551
40.6079,0.58583
40.5961,0.5741
40.5838,0.56001
40.5762,0.5518
40.5665,0.53889
40.5574,0.53449
40.5495,0.52833
40.5407,0.52305
40.5316,0.51865
40.5216,0.51542
40.5134,0.50868
40.504,0.50369
40.4949,0.49724
40.4867,0.48961
40.4773,0.48609
40.4691,0.47787
40.4591,0.47875
40.4612,0.46819
40.4524,0.46203
40.4445,0.45587
40.4383,0.44795
40.4292,0.44296
40.4198,0.43886
40.4119,0.4324
40.4049,0.42214
40.3958,0.41715
40.3849,0.41304
40.375,0.40952
40.365,0.40718
40.3538,0.39926
40.345,0.39221
40.338,0.38488
40.3315,0.37696
40.3251,0.36787
40.3163,0.36083
40.3048,0.35467
40.2969,0.34675
40.2922,0.33736
40.2787,0.33002
40.2729,0.32152
40.2602,0.30479
40.2556,0.29335
40.2479,0.28661
40.2418,0.27869
40.23,0.27634
40.2209,0.27194
40.208,0.26431
40.2045,0.25493
40.203,0.24495
40.1995,0.23498
40.1928,0.22412
40.1869,0.21503
40.1822,0.20417
40.174,0.19449
40.1649,0.18804
40.1541,0.18041
40.1441,0.17367
40.1341,0.16868
40.1233,0.16281
40.1133,0.15871
40.1033,0.15284
40.0901,0.14961
40.0813,0.14404
40.0766,0.13377
40.0675,0.12702
40.0619,0.11822
40.0578,0.10737
40.0564,0.097394
40.0564,0.083313
40.047,0.071578
40.0429,0.061604
40.03,0.046937
40.02,0.04283
40.0109,0.036963
40.0018,0.031389
40.0,0.030509
15
41.0,-1.4441
40.9955,-1.4417
40.9817,-1.445
40.9708,-1.4583
40.9572,-1.4664
40.9525,-1.4814
40.9606,-1.4978
40.9584,-1.5183
40.9497,-1.5345
40.9453,-1.5514
40.9419,-1.5614
40.9422,-1.5719
40.9378,-1.5936
40.9439,-1.6114
40.9467,-1.622
8
41.0,-1.6936
40.9994,-1.6925
40.9906,-1.677
40.9783,-1.6647
40.9658,-1.6531
40.9553,-1.6381
40.9486,-1.6302
40.9467,-1.622
16
40.9467,-1.622
40.9394,-1.617
40.927,-1.6058
40.9133,-1.6147
40.8975,-1.6234
40.8825,-1.6192
40.8697,-1.6103
40.8558,-1.6
40.8445,-1.5856
40.833,-1.5733
40.8305,-1.5631
40.822,-1.5475
40.8092,-1.5403
40.7947,-1.5408
40.7792,-1.5408
40.779,-1.5408
42
40.779,-1.5408
40.7728,-1.5356
40.76,-1.5478
40.7441,-1.5572
40.73,-1.5578
40.7164,-1.5556
40.7045,-1.5444
40.6911,-1.5353
40.6753,-1.5384
40.6603,-1.5353
40.6489,-1.5464
40.6347,-1.5497
40.62,-1.56
40.6058,-1.5542
40.5923,-1.5452
40.5895,-1.555
40.5772,-1.5694
40.5686,-1.5861
40.5686,-1.605
40.5803,-1.6198
40.5861,-1.6364
40.5845,-1.655
40.5872,-1.6655
40.587,-1.6789
40.575,-1.6905
40.5609,-1.6905
40.5469,-1.6989
40.532,-1.7025
40.5177,-1.6992
40.5042,-1.6961
40.4897,-1.6942
40.4828,-1.7045
40.477,-1.7231
40.4694,-1.7416
40.4653,-1.7511
40.4514,-1.7567
40.4389,-1.7675
40.4264,-1.7769
40.4147,-1.7886
40.4111,-1.8014
40.4022,-1.8082
40.4019,-1.8083
5
40.5963,-2.0
40.5942,-1.9944
40.5909,-1.9747
40.5994,-1.9598
40.6147,-1.9647
28
40.6147,-1.9647
40.6125,-1.9614
40.6078,-1.9508
40.603,-1.9394
40.6002,-1.9281
40.5917,-1.9203
40.5828,-1.9133
40.573,-1.9083
40.5628,-1.9064
40.5528,-1.9039
40.5425,-1.9028
40.5348,-1.8922
40.5261,-1.8833
40.5161,-1.8822
40.5061,-1.883
40.495,-1.8805
40.4847,-1.8767
40.4767,-1.8689
40.4675,-1.863
40.4575,-1.8647
40.4481,-1.8603
40.4375,-1.8591
40.4275,-1.8561
40.4206,-1.8464
40.4242,-1.8344
40.4164,-1.8255
40.4075,-1.817
40.4019,-1.8083
12
40.4019,-1.8083
40.395,-1.7878
40.3923,-1.7753
40.3833,-1.7675
40.3733,-1.7617
40.365,-1.7539
40.3542,-1.7469
40.3466,-1.7367
40.3417,-1.7244
40.3334,-1.7147
40.3253,-1.7061
40.3216,-1.7003
19
40.3216,-1.7003
40.3155,-1.7078
40.3128,-1.7178
40.3006,-1.7309
40.2867,-1.7258
40.2828,-1.7116
40.2955,-1.7025
40.3031,-1.6847
40.2947,-1.6661
40.2809,-1.6544
40.2714,-1.6394
40.2608,-1.6261
40.247,-1.6156
40.24,-1.5978
40.2316,-1.5817
40.2175,-1.5753
40.213,-1.5656
40.2003,-1.5522
40.1938,-1.5382
11
40.1938,-1.5382
40.1934,-1.5345
40.2036,-1.5225
40.2039,-1.5028
40.1967,-1.4858
40.1911,-1.4689
40.1964,-1.4511
40.1936,-1.4369
40.1786,-1.4367
40.1647,-1.4417
40.1497,-1.4486
22
40.1497,-1.4486
40.1464,-1.4403
40.1464,-1.43
40.1466,-1.4197
40.1381,-1.4036
40.1381,-1.3922
40.1425,-1.3736
40.1328,-1.36
40.1353,-1.3494
40.1461,-1.3364
40.1472,-1.3264
40.1564,-1.3155
40.1709,-1.3208
40.1864,-1.3236
40.2,-1.3144
40.2117,-1.3033
40.2039,-1.2914
40.19,-1.288
40.1766,-1.2817
40.1625,-1.2722
40.1497,-1.2597
40.1475,-1.2483
2
40.1475,-1.2483
40.1464,-1.2431
4
40.1464,-1.2431
40.1406,-1.2453
40.1292,-1.2444
40.1228,-1.2492
20
40.1228,-1.2492
40.1191,-1.2425
40.1161,-1.2248
40.1128,-1.2153
40.1117,-1.1978
40.1123,-1.1789
40.1153,-1.1603
40.1134,-1.1428
40.1003,-1.1331
40.0911,-1.1158
40.082,-1.1008
40.0714,-1.0859
40.0592,-1.0756
40.0442,-1.0775
40.0341,-1.0914
40.0267,-1.1097
40.0234,-1.1194
40.0195,-1.1294
40.0153,-1.1386
40.0114,-1.1628
5
40.0,-1.2348
40.0017,-1.215
40.0055,-1.1967
40.01,-1.1808
40.0114,-1.1628
7
40.1497,-1.4486
40.1433,-1.4561
40.1289,-1.4567
40.1208,-1.4408
40.112,-1.4239
40.1036,-1.4108
40.1021,-1.4113
15
40.1021,-1.4113
40.0964,-1.4133
40.0828,-1.4142
40.0694,-1.4022
40.0559,-1.3942
40.0414,-1.3922
40.0286,-1.3819
40.015,-1.3797
40.0136,-1.36
40.0189,-1.3425
40.0133,-1.3264
40.0083,-1.307
40.0083,-1.2872
